,date,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,price
7810,2014-08-01,3,1610,7392,1.0,0,0,4,7,0,1964,0,98001,160000
7811,2015-04-29,4,2240,9934,1.0,0,0,4,8,750,1968,0,98005,650000
7812,2015-02-19,2,850,6370,1.0,0,0,3,6,0,1951,0,98126,250000
7813,2015-02-18,2,920,1458,2.0,0,0,3,7,0,1995,0,98133,265000
7814,2014-11-05,5,2590,6180,1.0,0,0,3,7,1260,1960,0,98118,599000
7815,2014-11-05,3,1340,7260,1.5,0,0,3,6,0,1944,0,98178,199950
7816,2015-04-28,4,2420,11201,1.0,0,1,3,8,1000,1948,1999,98118,712500
7817,2014-10-22,2,1420,4305,1.0,0,0,4,7,500,1941,0,98115,490000
7818,2014-06-20,4,1360,6000,1.5,0,0,3,7,0,1917,0,98115,511500
7819,2015-03-19,3,1510,6200,1.0,0,0,3,6,500,1955,0,98118,299000
7820,2014-08-14,4,2650,25248,1.0,0,2,3,9,320,1954,0,98177,685000
7821,2014-08-25,4,2120,4000,1.5,0,0,4,7,400,1927,0,98117,597000
7822,2014-09-08,3,1200,7200,1.0,0,0,3,6,0,1977,0,98030,210000
7823,2014-05-30,4,3190,11375,1.0,0,0,5,8,980,1946,0,98125,659000
7824,2014-06-04,3,1050,4160,1.0,0,0,4,7,0,1925,0,98115,540000
7825,2015-03-30,3,1300,22605,1.0,0,0,3,7,0,1998,0,98056,469000
7826,2015-04-30,3,3970,263538,1.5,0,0,3,9,0,1991,0,98024,1070000
7827,2014-07-14,5,2990,7500,1.0,0,2,3,9,1190,1972,0,98177,575000
7828,2014-07-31,4,2440,7042,1.5,0,2,4,7,800,1941,0,98116,725000
7829,2014-09-17,4,1170,5400,1.0,0,0,5,6,0,1953,0,98056,299950
7830,2015-04-21,4,2270,18450,1.0,0,0,3,7,0,1961,0,98001,375000
7831,2014-11-18,3,1280,5525,1.0,0,0,3,7,0,1962,0,98133,342450
7832,2014-10-29,4,1950,3225,2.0,0,0,3,7,0,2002,0,98178,315000
7833,2014-12-22,4,1930,3840,1.0,0,0,3,7,760,1997,0,98106,328000
7834,2014-05-09,4,1970,7213,1.0,0,0,3,8,800,1977,0,98058,323000
7835,2014-10-22,4,1820,3120,1.0,0,0,3,7,820,1997,0,98118,320000
7836,2014-12-29,2,950,4080,1.0,0,0,4,7,0,1924,0,98117,550000
7837,2014-11-21,6,4010,16200,1.0,0,0,3,8,1920,1955,1990,98004,1650000
7838,2014-05-20,4,4560,16643,1.0,0,3,3,12,2330,1995,0,98006,1210000
7839,2014-08-27,4,4560,16643,1.0,0,3,3,12,2330,1995,0,98006,1200000
7840,2015-01-21,3,1150,8924,1.0,0,0,3,6,0,1943,0,98030,120000
7841,2015-04-30,3,1150,8924,1.0,0,0,3,6,0,1943,0,98030,175000
7842,2014-09-16,3,910,5800,1.5,0,0,4,5,0,1900,0,98022,169900
7843,2014-08-11,6,2890,7500,1.0,0,0,4,8,1060,1976,0,98034,508000
7844,2014-12-11,2,1070,6678,1.0,0,0,4,7,0,1951,0,98133,335000
7845,2014-09-10,3,2050,3320,1.5,0,0,4,7,470,1927,0,98105,613200
7846,2014-05-07,2,1040,3500,1.5,0,0,4,6,0,1904,0,98144,420000
7847,2014-08-25,4,3320,8587,3.0,0,0,3,11,370,2008,0,98103,1000000
7848,2014-06-17,2,740,6180,1.0,0,0,3,6,0,1948,0,98118,342000
7849,2014-07-23,4,3380,90968,1.0,0,0,4,9,1690,1979,0,98075,850000
7850,2014-12-18,2,1210,4141,1.0,0,0,4,7,300,1942,0,98117,582000
7851,2014-10-31,3,2480,6031,2.0,0,0,3,8,0,2001,0,98155,475000
7852,2014-05-05,3,2010,6000,1.0,0,0,3,8,680,1975,0,98052,570000
7853,2015-03-24,4,3230,5000,1.5,0,0,4,7,1480,1916,0,98105,826600
7854,2014-10-21,2,1170,1394,2.0,0,0,3,8,0,2001,0,98122,387000
7855,2014-05-21,3,1250,9126,1.0,0,0,3,7,0,1969,0,98077,330000
7856,2014-07-25,3,2070,49658,1.0,0,0,4,8,530,1980,0,98075,653450
7857,2014-09-11,2,1050,3088,1.0,0,0,3,7,0,2005,0,98029,285000
7858,2014-08-14,3,1400,7800,1.0,0,0,3,7,0,1962,0,98059,217000
7859,2015-02-23,3,1120,12500,1.0,0,0,4,7,0,1977,0,98033,615000
7860,2014-06-03,4,3150,5886,2.0,0,0,3,8,0,2014,0,98059,580135
7861,2014-07-30,4,4540,19767,2.0,0,0,3,11,340,1998,0,98006,1150000
7862,2014-10-29,3,1400,8821,1.0,0,0,3,7,0,1991,0,98022,231200
7863,2014-06-16,4,2500,4950,2.0,0,0,3,8,0,2010,0,98053,680000
7864,2014-07-25,3,1390,2153,2.0,0,0,3,7,0,2001,0,98118,267500
7865,2014-08-04,4,3160,37200,2.0,0,3,3,8,850,1939,0,98125,942000
7866,2014-06-19,3,1310,8065,1.0,0,0,4,6,0,1948,0,98117,435000
7867,2014-06-10,2,1740,3622,1.0,0,0,4,7,790,1924,0,98118,315000
7868,2014-05-13,3,1490,1709,3.0,0,0,3,8,0,2004,0,98125,354901
7869,2014-10-14,2,1300,6515,1.0,0,0,3,8,0,2005,0,98053,439888
7870,2015-01-22,4,1460,3840,1.5,0,0,3,8,120,1928,0,98106,360000
7871,2014-12-31,4,1030,6621,1.0,0,0,4,6,0,1955,0,98055,205000
7872,2014-06-12,3,1970,7500,2.0,0,0,3,8,0,1988,0,98092,299995
7873,2014-09-23,2,790,7275,1.0,0,0,4,6,0,1944,0,98058,150000
7874,2014-06-03,3,3800,33825,1.0,0,0,4,10,470,1976,0,98042,575000
7875,2015-05-05,3,2168,12616,2.0,0,1,4,7,0,1950,0,98146,625000
7876,2014-05-29,4,4140,13392,2.0,0,0,3,11,0,2000,0,98059,950000
7877,2015-02-10,4,2440,7797,1.0,0,0,3,8,880,1965,0,98031,278800
7878,2014-11-10,3,1720,4200,2.0,0,0,3,8,0,1908,1992,98112,713500
7879,2015-03-25,4,3020,11489,1.5,1,3,5,10,910,1916,1988,98040,1900000
7880,2014-10-28,5,2610,5009,1.0,0,0,3,7,900,1988,0,98117,439000
7881,2014-09-26,3,1500,8086,1.0,0,0,3,7,440,1981,0,98027,425000
7882,2014-08-25,4,2600,11280,1.5,0,0,3,7,1030,1961,0,98003,252500
7883,2014-05-12,3,1370,8470,1.0,0,0,4,7,0,1961,0,98092,185000
7884,2014-09-23,5,2400,15781,1.0,0,0,4,7,1200,1974,0,98074,406550
7885,2014-06-30,2,1068,1758,2.0,0,0,3,7,0,1990,0,98028,243000
7886,2014-12-01,3,2220,8994,1.0,0,0,4,8,1110,1962,0,98006,500000
7887,2015-05-13,2,880,7575,1.0,0,0,4,7,0,1942,0,98198,204750
7888,2014-09-09,3,1310,9273,1.0,0,0,4,7,0,1968,0,98042,222000
7889,2014-05-23,4,1350,11507,1.0,0,0,3,7,0,1966,0,98055,200000
7890,2014-10-21,3,1400,1320,3.0,0,2,3,8,0,2006,0,98133,367000
7891,2015-05-14,3,1170,7320,1.0,0,0,3,7,0,1962,0,98188,183000
7892,2014-12-10,3,1020,1570,2.0,0,0,3,7,300,2004,0,98144,300000
7893,2014-08-19,3,1300,3844,1.0,0,0,3,7,0,1985,0,98133,369000
7894,2014-07-31,3,2010,16736,2.0,0,0,4,6,0,1929,0,98133,380000
7895,2015-02-03,3,1590,5009,2.0,0,0,4,6,0,1985,0,98125,463000
7896,2014-12-08,3,1470,9750,1.0,0,0,3,7,0,1963,0,98034,475000
7897,2015-03-24,3,1580,14400,1.0,0,0,4,7,0,1981,0,98001,225000
7898,2015-05-11,3,1970,9512,1.0,0,0,3,8,0,1968,0,98058,371000
7899,2014-08-27,3,2330,3141,2.0,0,0,3,8,0,2003,0,98116,625000
7901,2015-01-29,3,1230,10725,1.0,0,0,3,7,0,1980,0,98045,329000
7902,2015-02-10,3,2570,13000,2.0,0,0,4,7,0,1962,0,98177,634000
7903,2014-11-07,4,3440,6915,2.0,0,0,3,10,0,2006,0,98038,616000
7904,2015-04-24,3,3330,20053,2.0,0,0,3,9,0,1968,1998,98004,1820000
7905,2015-03-19,4,1780,2684,2.0,0,0,3,7,0,2002,0,98072,435000
7906,2015-04-15,4,2110,6295,2.0,0,0,3,8,0,2000,0,98030,320000
7907,2015-01-14,4,2770,8049,2.0,0,0,3,9,0,2002,0,98074,820000
7908,2014-08-22,3,1590,3359,2.0,0,0,3,7,0,2000,0,98019,310000
7909,2014-12-02,3,1460,968,2.0,0,0,3,7,320,2003,0,98199,443750
7910,2014-06-05,4,2070,13084,1.0,0,0,4,8,370,1967,0,98040,795000
7911,2014-11-04,3,2420,36862,1.0,0,0,4,8,890,1957,0,98003,475000
7912,2014-05-15,5,2000,3750,2.0,0,0,4,7,0,1921,0,98103,585000
7913,2014-07-29,2,1010,7338,2.0,0,0,4,7,0,1981,0,98056,315000
7914,2014-09-17,4,3050,7238,2.0,0,0,3,8,0,1989,0,98029,635000
7915,2014-05-28,3,1160,11776,1.0,0,0,3,7,0,1968,0,98077,305000
7916,2014-05-16,3,2180,5440,1.0,0,0,5,7,1080,1904,0,98103,785000
7917,2014-10-24,3,1560,6000,1.0,0,0,3,6,780,1944,0,98199,525000
7918,2015-01-20,4,1580,3635,1.0,0,0,4,7,790,1910,0,98117,537000
7919,2015-02-17,3,1660,8303,1.0,0,0,3,7,280,1974,0,98058,279950
7920,2014-12-08,4,2350,9329,2.0,0,0,3,8,0,1977,0,98005,659000
7921,2014-08-21,2,1440,6650,1.0,0,0,3,7,470,1980,0,98023,203000
7922,2014-09-09,4,2930,7806,2.0,0,0,3,9,0,2005,0,98074,782500
7923,2014-06-10,3,1590,7560,1.0,0,0,3,7,460,1984,0,98031,250000
7924,2014-08-05,3,1400,9450,1.0,0,0,4,7,340,1955,0,98056,279000
7925,2014-11-25,6,3190,12196,2.0,0,0,4,8,0,1979,0,98052,664000
7926,2014-09-17,4,4580,4838,2.0,0,3,4,11,1500,1991,0,98109,2900000
7927,2015-03-30,4,1830,6000,1.0,0,0,5,7,760,1953,0,98118,378500
7928,2014-05-07,3,2720,149410,1.5,0,0,3,9,0,1988,0,98014,535000
7929,2014-07-16,2,1360,22508,1.0,0,0,3,7,0,1932,0,98034,520000
7930,2015-05-04,3,1520,4000,1.0,0,0,5,6,720,1943,0,98106,369950
7931,2014-09-24,3,2290,14585,2.0,0,0,3,8,0,1981,0,98075,545000
7932,2015-05-04,3,2150,14092,2.0,0,0,3,8,0,1991,0,98058,360000
7933,2014-08-05,3,1170,7645,1.0,0,0,4,7,0,1955,0,98004,760000
7934,2014-09-16,3,1830,5488,1.0,0,2,4,7,820,1939,0,98115,450000
7935,2014-05-02,4,2730,12261,2.0,0,0,3,9,0,1991,0,98011,612500
7936,2014-07-01,3,1090,10710,1.0,0,0,4,7,0,1962,0,98056,280000
7937,2015-04-14,3,2560,9182,2.0,0,0,3,9,0,1993,0,98027,750000
7938,2014-07-15,3,1160,6132,1.0,0,0,4,7,0,1958,0,98056,237000
7939,2014-10-14,2,1010,4000,1.5,0,0,5,7,0,1919,0,98105,441500
7940,2015-01-26,3,1650,7930,1.0,0,0,4,7,0,1989,0,98038,251000
7941,2014-12-29,3,2120,31564,1.0,0,0,3,7,900,1942,0,98168,200000
7942,2014-06-16,1,960,2640,1.0,0,0,3,7,200,1908,0,98112,332000
7943,2014-08-26,3,1509,1114,3.0,0,0,3,8,0,2014,0,98133,401500
7944,2014-09-26,4,2270,27122,1.0,0,0,5,8,970,1957,0,98155,585000
7945,2014-07-02,4,1954,4805,2.0,0,0,3,8,0,2005,0,98055,340000
7946,2015-01-12,3,2800,7694,1.0,0,0,3,9,0,2005,0,98053,920000
7947,2014-06-13,3,1270,6405,1.5,0,0,3,6,0,1944,0,98178,153000
7948,2015-01-05,4,1810,7601,1.0,0,0,3,7,730,1986,0,98023,299950
7949,2015-05-12,4,2410,7517,2.0,0,0,3,8,0,1983,0,98058,440000
7950,2014-09-15,3,1690,17383,2.0,0,0,3,7,0,2003,0,98038,293000
7951,2015-03-29,3,1190,6000,1.0,0,0,3,7,0,1952,2015,98178,203000
7952,2015-03-20,2,1280,6774,1.0,0,0,3,7,0,1991,0,98002,193000
7953,2015-03-16,3,1460,7862,1.0,0,0,3,7,0,1965,0,98155,305000
7954,2014-05-02,4,1600,6380,1.0,0,0,3,8,470,1959,0,98125,495000
7955,2014-09-02,3,1770,6000,1.0,0,0,3,7,640,1952,0,98125,420000
7956,2014-09-05,4,2800,8190,1.0,0,0,3,8,1100,1971,0,98177,569500
7957,2014-05-15,4,2680,9185,2.0,0,0,3,9,0,1989,0,98029,620000
7958,2014-12-11,3,1680,9460,1.0,0,0,4,7,0,1959,0,98006,466000
7959,2015-03-24,3,1120,10032,1.0,0,0,3,7,0,1962,0,98034,355500
7960,2015-05-08,2,1040,7200,1.0,0,0,4,6,0,1955,0,98033,687500
7961,2015-04-11,3,1790,2240,2.0,0,0,4,8,0,1975,0,98052,432100
7962,2014-07-21,3,2410,34848,1.5,0,0,3,8,0,1976,0,98006,500000
7963,2014-10-10,5,3370,7313,2.0,0,0,4,8,1230,1988,0,98029,690000
7964,2015-01-02,2,800,5150,1.0,0,0,4,6,0,1949,0,98118,350000
7965,2014-06-10,2,1380,5000,1.0,0,0,3,7,510,1943,0,98108,268000
7966,2014-06-19,2,990,39964,1.0,0,0,2,4,0,1945,0,98042,120000
7967,2015-02-18,4,1800,9229,2.0,0,0,3,7,0,1994,0,98022,285000
7968,2014-10-08,4,1820,12327,1.0,0,0,4,7,440,1955,0,98006,365000
7969,2015-04-08,3,2620,6842,2.0,0,0,3,7,0,2002,0,98053,635000
7970,2014-07-08,2,2290,3507,2.0,0,0,3,9,0,2005,0,98029,630000
7971,2015-03-05,4,2200,4466,2.0,0,0,3,7,0,1968,0,98103,450000
7972,2015-03-04,4,2940,12600,1.0,0,0,4,8,1090,1974,0,98074,590000
7973,2014-09-09,2,1700,3618,1.0,0,1,3,8,440,1950,0,98199,895000
7974,2014-05-14,3,860,11900,1.0,0,0,4,6,0,1963,0,98030,160000
7975,2014-09-30,2,910,5000,1.0,0,0,3,7,0,1924,0,98107,520000
7976,2014-08-06,4,2820,13059,2.0,0,0,4,8,0,1976,0,98058,432000
7977,2014-05-19,2,930,4743,1.0,0,0,4,5,0,1942,0,98056,141800
7978,2014-07-14,4,2190,4560,2.5,0,0,5,8,0,1910,0,98103,980000
7979,2015-04-16,4,3430,7200,2.0,0,0,3,9,0,2014,0,98033,1290000
7980,2014-11-17,4,2560,6900,1.0,0,0,3,8,1080,1959,0,98115,740000
7981,2014-10-10,2,770,6450,1.0,0,0,4,6,0,1948,0,98106,230000
7982,2014-06-23,3,5230,17826,2.0,1,4,3,10,1490,2005,0,98040,3400000
7983,2015-04-08,3,2440,9689,1.0,0,2,4,8,610,1974,0,98008,954500
7984,2015-03-16,3,1650,3150,1.5,0,0,4,8,0,1929,0,98122,622000
7985,2015-03-03,1,780,4000,1.0,0,0,3,5,0,1905,0,98108,90000
7986,2014-10-29,3,1260,1634,3.0,0,0,3,8,0,1998,0,98103,342000
7987,2014-07-29,4,2320,4683,2.0,0,0,3,7,0,2007,0,98042,305000
7988,2014-08-20,4,1560,8820,1.0,0,3,3,7,500,1979,0,98001,259900
7989,2014-08-27,3,2330,6346,1.5,0,0,3,6,730,1934,2014,98146,420000
7990,2015-03-04,2,1400,19570,1.5,0,0,3,6,300,1929,0,98168,250000
7991,2015-03-23,3,1450,6875,1.0,0,0,4,7,0,1961,0,98198,249950
7992,2015-02-17,2,1140,15120,1.0,0,0,4,6,150,1932,0,98055,199000
7993,2015-04-07,3,1120,7320,1.0,0,0,4,7,0,1954,0,98146,355200
7994,2014-09-09,3,1970,13709,1.0,0,0,4,7,290,1955,0,98155,425000
7995,2014-11-12,3,1110,7128,1.0,0,0,3,7,0,1980,0,98052,379500
7996,2014-08-19,4,3070,6923,2.0,0,0,3,9,0,2009,0,98033,860000
7997,2014-05-12,3,1940,4927,2.0,0,0,3,8,0,2004,0,98058,335000
7998,2014-11-05,3,3050,12558,2.0,0,0,3,10,0,1997,0,98074,865000
7999,2015-04-08,3,1240,3600,1.5,0,0,3,7,0,1902,0,98144,390000
8000,2014-09-09,5,3380,7805,2.0,0,0,3,8,0,2014,0,98148,569950
8001,2015-02-05,3,3190,7828,2.0,0,0,3,9,0,2006,0,98059,495500
8002,2014-12-11,4,1670,10200,1.0,0,0,3,7,280,1953,0,98118,476500
8003,2014-08-12,3,1660,11200,1.0,0,0,3,7,0,1957,0,98056,261000
8004,2014-08-22,4,2070,9822,1.0,0,0,5,7,0,1955,0,98006,375000
8005,2015-04-22,4,2070,9822,1.0,0,0,5,7,0,1955,0,98006,550000
8006,2014-07-23,2,1430,4000,1.0,0,0,3,7,500,1949,0,98118,230000
8007,2015-02-04,5,2270,10700,1.0,0,0,4,8,700,1963,0,98028,526750
8008,2015-03-04,3,1980,7680,1.5,0,0,4,6,910,1911,0,98033,606000
8009,2015-04-24,4,2500,26400,1.0,0,0,3,8,720,1977,0,98031,368500
8010,2014-09-29,3,1230,171190,1.0,0,0,3,7,0,1973,0,98070,275000
8011,2015-04-22,4,1390,9023,1.5,0,0,3,7,0,1955,0,98155,342000
8012,2015-03-27,4,2120,8520,1.0,0,0,3,7,520,1978,0,98023,278100
8013,2014-10-28,4,1540,4840,1.0,0,2,4,7,690,1929,0,98126,450000
8014,2014-08-25,4,2000,5006,2.0,0,0,3,7,0,2005,0,98058,349950
8015,2015-04-10,4,2400,6053,2.0,0,0,3,8,0,2001,0,98038,425000
8016,2014-06-26,4,2110,8751,1.0,0,0,3,7,600,1962,0,98011,435000
8017,2014-06-26,4,2550,19017,1.0,0,0,4,7,1250,1961,0,98155,460000
8018,2014-12-22,4,1440,8114,1.0,0,0,4,7,0,1963,0,98155,323000
8019,2015-04-30,2,810,6827,1.0,0,0,3,6,0,1944,0,98106,325000
8020,2014-08-13,2,1170,4635,1.0,0,0,4,6,480,1924,0,98117,480000
8021,2015-04-30,3,3590,8400,1.0,0,0,3,9,640,1958,2007,98005,1330000
8022,2015-04-27,4,2090,6485,1.0,0,0,3,7,810,1956,0,98178,210000
8023,2015-04-01,5,3820,5750,2.0,0,3,3,9,990,2000,0,98116,920000
8024,2014-12-02,3,1460,8290,1.0,0,0,3,8,0,1959,0,98125,399000
8025,2014-08-18,3,2360,4063,1.0,0,0,5,7,1180,1940,0,98117,631750
8026,2015-03-26,3,1100,8680,1.0,0,0,3,6,0,1962,0,98023,184000
8027,2015-04-16,4,2100,7208,2.0,0,0,3,8,0,1974,0,98058,333000
8028,2014-06-20,2,1310,2841,2.0,0,0,3,6,0,2004,0,98038,218000
8029,2015-02-24,2,750,2964,1.0,0,0,5,5,0,1919,0,98118,258305
8030,2014-07-15,5,1720,5000,1.5,0,0,3,8,0,1915,0,98103,775000
8031,2014-06-11,3,3370,19585,2.0,0,0,3,7,170,1951,0,98133,515000
8032,2014-06-24,2,1200,1259,2.0,0,0,3,8,200,2015,0,98144,455000
8033,2015-02-18,3,1830,6807,2.5,0,0,5,7,0,1954,0,98155,440000
8034,2014-06-19,3,3870,3819,2.0,0,0,3,11,1110,2002,0,98102,1440000
8035,2014-07-14,3,2220,3707,2.0,0,0,4,8,600,1919,0,98122,850000
8036,2015-05-01,3,2920,21375,1.0,0,0,3,8,1070,1961,0,98028,480000
8037,2014-11-26,5,2540,27007,1.0,0,0,3,8,1020,1980,2014,98058,420000
8038,2014-09-12,3,1970,7100,1.0,0,0,3,7,380,1976,0,98072,408000
8039,2014-08-20,5,2170,9752,1.0,0,0,3,7,1070,1962,0,98003,278000
8040,2015-01-22,3,2350,1620,2.0,0,0,3,9,790,2001,0,98112,1200000
8041,2014-06-13,4,2630,39000,2.0,0,0,3,9,0,1979,0,98042,454000
8042,2015-04-17,4,4120,14866,1.0,1,4,3,8,2050,1965,0,98006,1850000
8043,2015-05-05,4,2440,5000,2.0,0,0,3,7,0,2007,0,98065,499000
8044,2015-02-18,5,3480,6625,2.0,0,0,3,8,0,2012,0,98059,590000
8045,2014-07-30,3,1900,4805,2.0,0,0,3,8,340,1999,0,98108,385000
8046,2014-09-24,4,3160,10043,2.0,0,2,3,9,0,2011,0,98034,1250000
8047,2014-09-24,2,1330,2159,1.0,0,0,4,8,0,1979,0,98198,202200
8048,2015-03-11,3,1420,13468,1.0,0,0,3,7,460,1976,0,98033,450000
8049,2015-05-08,3,2570,233481,1.5,0,0,4,8,0,1986,0,98038,435000
8050,2015-02-04,2,1270,43560,1.0,0,0,4,5,0,1908,0,98042,550000
8051,2015-05-04,3,2470,5650,1.0,0,2,3,7,920,1973,0,98178,361000
8052,2015-01-20,4,2590,12600,2.0,0,0,3,9,0,1979,0,98006,760000
8053,2014-06-16,4,3030,8507,2.0,0,0,3,9,0,2003,0,98033,902000
8054,2015-04-11,3,1240,4550,1.5,0,0,4,7,0,1951,0,98116,505000
8055,2015-02-25,3,1040,8925,1.0,0,0,4,6,0,1961,0,98023,200000
8056,2015-02-04,5,2320,6375,1.0,0,0,4,7,1050,1967,0,98001,260000
8057,2014-09-25,2,1190,5100,1.5,0,0,2,7,0,1928,0,98117,417000
8058,2015-02-02,3,2030,8690,1.0,0,0,4,8,670,1986,0,98023,287500
8059,2015-04-07,3,1390,10530,1.0,0,0,3,7,0,1961,0,98033,450000
8060,2015-01-30,2,2050,4000,1.5,0,2,3,8,0,1979,0,98119,825000
8061,2014-08-27,4,3050,6179,2.0,0,0,4,9,720,1926,0,98112,1480000
8062,2015-02-25,2,1240,5500,1.5,0,0,3,6,0,1921,0,98118,319950
8063,2014-08-28,4,3030,30000,2.0,0,0,4,9,0,1981,0,98072,682000
8064,2015-05-06,3,1930,6000,1.0,0,0,3,8,800,1956,0,98119,560000
8065,2014-12-30,3,1490,10344,1.0,0,0,3,7,0,1985,0,98155,350000
8066,2014-10-28,3,1510,10215,1.0,0,0,4,7,0,1995,0,98022,270000
8067,2015-03-05,3,1320,35100,1.0,0,0,3,7,0,1990,0,98092,284000
8068,2014-07-14,4,2330,4606,2.0,0,0,3,8,0,2004,0,98031,308000
8069,2014-05-29,4,2240,7725,1.0,0,0,5,7,1120,1956,0,98106,450000
8070,2014-06-18,4,2050,34222,2.0,0,0,4,8,0,1989,0,98077,540000
8071,2014-06-10,4,1680,11123,1.0,0,0,3,7,550,1959,0,98177,380000
8072,2015-02-24,4,2200,122403,1.5,0,0,3,7,0,1971,0,98014,522500
8073,2014-10-21,1,670,7957,1.0,0,0,4,6,0,1978,0,98038,118000
8074,2015-04-23,4,1730,7210,1.0,0,0,4,7,720,1968,0,98003,280400
8075,2014-09-03,4,2710,41811,1.5,0,0,4,8,1020,1995,0,98075,710000
8076,2014-09-10,3,3410,25741,2.0,0,0,4,8,0,1993,0,98014,720000
8077,2014-05-05,3,1330,7500,1.0,0,0,3,8,0,1961,0,98004,787000
8078,2015-03-30,4,1990,2660,2.0,0,0,3,8,0,2012,0,98034,537000
8079,2014-11-03,2,1900,4450,1.0,0,0,5,7,400,1916,0,98144,650000
8080,2015-01-06,4,1310,8640,1.0,0,0,3,6,400,1948,0,98146,154200
8081,2015-01-15,4,1690,7260,1.0,0,0,3,7,610,1979,0,98023,238000
8082,2014-08-04,3,1040,8199,1.0,0,0,3,7,0,1953,0,98155,285650
8083,2014-08-07,2,1340,1286,2.0,0,0,3,8,150,2006,0,98122,485500
8084,2015-01-26,2,1120,7350,1.0,0,0,3,7,0,1942,0,98155,315000
8086,2014-11-17,3,2310,10525,2.0,0,0,5,7,0,1965,0,98033,627000
8087,2015-04-10,3,2190,34528,2.0,0,0,3,8,0,1994,0,98027,525000
8088,2014-09-19,3,1220,1281,2.0,0,0,3,8,290,2014,0,98105,526000
8089,2015-03-27,3,1200,3060,1.0,0,0,4,7,140,1910,0,98115,480000
8090,2014-10-08,3,3840,53696,2.0,0,0,3,9,0,1996,0,98077,970000
8091,2014-08-11,4,2460,9973,1.0,0,0,4,8,900,1965,0,98177,640000
8092,2014-06-27,3,1630,7950,1.0,0,0,3,8,310,1985,0,98042,279000
8093,2014-07-10,2,970,9750,1.0,0,0,5,6,0,1940,0,98146,303000
8094,2014-06-25,4,1780,5336,1.5,0,0,5,6,850,1918,0,98178,315000
8095,2015-03-25,4,1760,7268,1.0,0,0,4,7,680,1979,0,98058,336500
8096,2014-11-13,2,770,8150,1.0,0,0,3,6,0,1951,0,98118,163250
8097,2015-02-18,3,1760,6927,1.0,0,0,3,7,710,1962,0,98011,444950
8098,2014-08-01,2,990,2446,2.0,0,0,3,7,0,1998,0,98144,285000
8099,2015-03-17,2,1250,4960,1.0,0,0,3,7,310,1938,0,98115,370000
8100,2014-12-15,3,1440,5150,2.0,0,0,3,7,0,1997,0,98106,330000
8101,2014-08-20,2,1960,4018,1.0,0,0,5,7,980,1950,0,98108,395000
8102,2015-04-16,6,2510,5310,1.0,0,0,4,7,1050,1944,0,98108,440000
8103,2014-05-03,4,2920,6605,2.0,0,0,3,8,0,2012,0,98059,625000
8104,2014-09-29,3,1730,46638,2.0,0,0,3,8,0,1991,0,98045,435000
8105,2014-11-18,3,1570,2577,2.0,0,0,3,7,0,2005,0,98019,299950
8106,2014-09-29,2,970,4233,1.0,0,0,4,7,0,1944,0,98199,560000
8107,2014-05-20,4,2800,9764,2.0,0,0,3,8,0,2002,0,98038,380000
8108,2014-05-19,4,1580,7800,2.0,0,0,2,6,0,1906,0,98144,333000
8109,2014-06-10,2,1220,3000,1.0,0,0,3,7,300,1926,0,98117,499000
8110,2015-02-24,3,1550,8000,1.0,0,0,3,6,220,1980,0,98118,386000
8111,2014-09-22,3,1220,7620,1.0,0,0,3,6,500,1947,2014,98166,320600
8112,2014-06-10,2,1651,18200,1.0,0,0,3,6,0,1946,0,98070,285000
8113,2014-09-09,7,3150,7800,2.0,0,0,3,8,0,2013,0,98118,450000
8114,2014-12-18,2,800,7150,1.0,0,0,3,5,0,1933,0,98030,175000
8115,2015-04-21,5,3190,5857,2.0,0,0,3,9,0,2004,0,98058,544800
8116,2015-01-21,3,1720,7587,1.0,0,0,4,7,580,1981,0,98092,220000
8117,2014-09-05,2,1100,1695,2.0,0,0,3,9,0,2009,0,98118,374000
8118,2015-02-27,3,1010,7896,1.0,0,0,3,7,0,1984,0,98031,200000
8119,2015-05-06,3,1010,7896,1.0,0,0,3,7,0,1984,0,98031,259950
8120,2014-07-22,4,1760,9222,1.0,0,0,3,7,620,1971,0,98023,255000
8121,2015-03-23,3,1400,6750,1.0,0,0,3,7,360,1975,0,98034,447000
8122,2015-03-19,3,1820,8722,1.5,0,0,3,7,0,1926,2008,98022,287000
8123,2014-09-30,3,1470,6950,1.0,0,0,5,6,0,1932,0,98133,344950
8124,2014-10-10,2,770,7000,1.0,0,0,3,6,0,1921,0,98024,212000
8125,2014-07-23,5,1340,11583,1.0,0,0,3,7,150,1962,0,98034,425000
8126,2014-09-04,1,480,4560,1.0,0,0,3,5,0,1922,0,98065,170000
8127,2015-02-12,3,1260,4080,1.5,0,0,4,7,0,1928,0,98103,565000
8128,2014-06-23,2,870,11100,1.0,0,0,3,6,0,1940,0,98146,234000
8129,2014-10-09,3,4010,12105,1.0,0,3,5,11,1410,1983,0,98006,1510000
8130,2015-01-26,3,2340,8414,1.0,0,0,3,7,1060,1993,0,98188,345000
8131,2015-04-27,3,1770,3172,2.0,0,0,3,8,0,2009,0,98065,415000
8132,2014-10-10,5,2660,10637,1.5,0,0,5,7,990,1922,0,98115,760000
8133,2015-02-26,5,3600,20001,2.0,0,0,4,9,0,1976,0,98166,484000
8134,2014-09-26,2,1230,1107,2.0,0,0,3,8,0,2006,0,98029,360000
